lyrics,label
"love  uncertainty  trust  heartbreak persist and resist the temptation to ask you 
If one thing had been different 
Would everything be different today 

We were something do you think so 
Roaring twenties tossing pennies in the pool 
And if my wishes came true 
It would been you 
In my defense I have none 
For never leaving well enough alone 
But it would been fun 
If you would been the one 
Ooh 

I have this dream you doing cool shit 
Having adventures on your own 
You meet some woman ",1
"homesick  nostalgia  peacefulness  contentment But now who are you 
I thought I knew 
Your eyes happen now to look right through me 
Its like you forgot the words you whispered to me 
They were true 
It like it was you 

Could you tell me what did I do 
Because it ca be we already through 
Did you sell me out for a fool after you held me 
Was that just what you do 
What did you need from me 
Tell me 

Take time to realize 
I know that people ",1
"support  comfort  optimism  love  dreams do 
baby suddenly we already through 
Did you sell me out for a fool after you held me 
Was that just what you do 
What did you need from me 
And tell me 

And tell me 
Tell 
Where I lost control 
And couldnt take it any longer 
Must have been somewhere between 
Your smile and the way you say my name 
I cant win so I give in 
The more I fight it just gets stronger 
Youre an inconvenient kind of satisfaction 
Welcome distraction ",1
"self-confidence  empowerment  resilience. prices and vices 
I end up in crisis 
Tale as old as time 
I wake up screaming from dreaming 
One day I watch as you leaving 
you got tired of my scheming 
For the last time 

It me hi 
I the problem it me 
It me hi 
Everybody agrees everybody agrees 
It me hi Hi 
I the problem it me I the problem it me 
It me hi 
Everybody agrees everybody agrees 
It me hi Hi 
I the problem it me I the ",1
"guitar love  curiosity  history  bonding in 
If I could dance with you again 
I kiss you as the lights went out 
Swaying as the room burned down 
I hold you as the water rushes in 
If I could dance with you again Again 

Dancing with our hands tied hands tied 
Oh yeah we were dancing 
Like it was the first time first time 
Yeah we were dancing Oh 
Dancing with our hands tied hands tied 
Yeah we were dancing Knew we had our hands tied 
And I had a bad feeling 
",1
"heartbreak  devotion  love  longing been dressin for revenge 

She do start shit but she can tell you how it ends 
Do get sad get even 
So on the weekends 
She do dress for friends 
Lately she been dressing for revenge 
Ladies always rise above 
Ladies know what people want 
Someone sweet and kind and fun 
The lady simply had enough 

While he was doin lines and crossin all of mine 
Someone told his crimes to the FBI 
And I do dress for villains 
Or for innocents 
I on ",1
"empowerment  versatility  confidence handshake meeting my father 
I love how you walk with your hands in your pockets 
And your Do you wish you had me grin 
Well I did so I smiled and I melted like a child 
Now every breath of air I breathe reminds me of then 
And I lived and I learned 
And found out what it was to turn around 
And see that we 
Were never really meant to be 
So I say words I do believe 

Goodbye goodbye goodbye 
You were bigger than the whole ",1
"war  separation  family  longing look at me 
And think of who we could be 
But every time I look at you I can hardly say a thing 
My head starts to spin and it hits me then 
I love you 
And every time you look at me I could go crazy but I do 
Say it but I wo 
I rather be alone than lose you 
And all I really want to do is be next to you 
But I too tired to fight 
And I could tell you his favorite color green 
",1
"bullying  vulnerability  empathy now and forever 
But I be a game if you would play 
And my dear you get better 
All throughout the day 
You smile and walk away 
All I can think to do 
Is follow you 

If you leave I be crawling back for more 
And if you ever need love I standing at your door 
I be sick inside if baby you be my cure 

Wherever you think I am tonight 
Just know we miles from a heartbreak 
Because in the blink of a pretty ",1
"past love  gratitude  remembrance  growing up now I wake up by your side 
My hands shake I ca explain this 
Ah ha ha 
Say my name and everything just stops 
I do want you like a best friend 
Only bought this dress so you could take it off 
Take it off ha ha 

Inescapable I not even gon na try 
And if I get burned at least we were electrified 
Im spilling wine in the bathtub 
You kiss my face and we both drunk 
Everyone thinks that they know us 
But they know ",1
"keywords: radio  country  dj  small-town  nostalgia gon na play play play play play 
And the haters gon na hate hate hate hate hate 
Baby I just gon na shake shake shake shake shake 
I shake it off I shake it off 
I I I shake it off I shake it off 
I I I shake it off I shake it off 
I I I shake it off I shake it off 
Heartbreakers gon na break break break break break Mmm 
And the fakers gon na fake fake fake fake fake 
And fake and fake and fake 
",1
"nostalgia  memories  bonding 

And it was like slow motion 
Standing there in my party dress 
In red lipstick 
With no one to impress 
And they all laughing 
And asking me about you 
But there was one thing missing 
And that was the moment I knew 
I knew 


You called me later 
And said I sorry I did make it 
And I said I sorry too 
And that was the moment I knew 
And the hours pass by 
Now I just wan na be alone 
",1
"love  regret  longing  reminiscence I in the Ghost like I whippin a boat Boat boat boat 
I got a reputation girl that do precede me Yeah 
I one call away whenever you need me Yeah 
I in a Yeah come to the Yeah 
I got a bad boy persona that what they like That what they like 
You love it I love it too you my type You my type 
You hold me down and I protect you with my life My life my life 
I do wan na touch you I do wan na be 
",1
"blame  hurt  heartwin  trust  possibilities passed and I did call 
And I think about summer all the beautiful times 
I watched you laughing from the passenger side 
And realized I loved you in the fall 
And then the cold came the dark days 
When fear crept into my mind 
You gave me all your love and all I gave you was goodbye 

So this is me swallowing my pride 
Standing in front of you saying I sorry for that night 
And I go back to December 
It turns out freedom ai nothing but missing ",1
"love  temptation  vulnerability  weakness Now did you think it all through 
All these things will catch up to you 
And time can heal but this wo 
So if you coming my way 
Just do 

Oh it so sad to 
Think about the good times 
You and I 

baby now we got bad blood hey 

Did you have to do this 
I was thinking that you could be trusted 
Did you have to ruin what was shiny 
Now it all rusted 
Did you have to hit me where I ",1
"love  heartbreak  confusion  loss in my hand 
I tried to catch you but I ca 
Chase the wind 

And just as I reach out to touch you 
I remind myself you were meant to fly 
Firefly you drew me to you 
Your beauty shines and lights up the sky 
And you do know it do you 
I wish I could keep you firefly 
Firefly 

I like to think I be all that you wanted 
Not even that is enough 

Firefly you drew me to you 
Your beauty shines ",1
"keywords: farewell  regret  heartbreak  acceptance 
And if you asked me if I love him 
Id l 
But you in London and I break down 
it not fair that you not around 
This is when the feeling sinks in 
I do wan na miss you like this 
Come back be here 
Come back be here 
Come back be here 
I guess you in London today 
And I do wan na get there too soon 
And I know there a God because I met him 
And I see it when I looking at you ",1
"romance  attraction  chemistry in love 
I thought the plane was goin down 
How you turn it right around 
I fallin in love 
Oh no I fallin in love again 
Oh I fallin in love 
I thought the plane was goin down 
How you turn it right around 

It only feels this raw right now 
Lost in the labyrinth of my mind 
Break up break free break through break down 
You would break your back to make me break a smile 

You know how much I hate 
That everybody ",1
"love  heartbreak  regret  confession  forgiveness 
You can love like a sinner and lose like a winner 
Nothing shatterproof 
You can crash and burn and now I someone new 
And that what I learned from you 

Saw you just the other day 
All that I could think to say was 
Hey how have you been 
You caught me with that old smile 
Said It really been a while 
And I still think about back when 

We used to get high on the first kiss 
We could get by with sweet tea and ",1
"eyes  love  admiration not what you did 
You still an innocent 
Lost your balance on a tightrope 
Lost your mind trying to get it back 

Was it easier in your lunchbox days 
Always a bigger bed to crawl into 
Was it beautiful when you believed in everything 
And everybody believed in you 

It alright just wait and see 
Your string of lights are still bright to me oh 
Who you are is not what you did 
You still an innocent 
It okay and life is a tough crowd 
",1
"betrayal  nostalgia  disillusionment play play 
And the haters gon na hate hate hate hate hate 
Baby I just gon na shake shake shake shake shake 
I shake it off I shake it off 
Heartbreakers gon na break break break break break Mmm 
And the fakers gon na fake fake fake fake fake 
Baby I just gon na shake shake shake shake shake 
I shake it off I shake it off 

Hey hey hey 
Just think while you been gettin down and out about the liars 
And the dirty dirty cheats of the ",1
"travel  adventure  exploration  animals were something do you think so 
Roaring twenties tossing pennies in the pool 
And if my wishes came true 
It would been you 
In my defense I have none 
For never leaving well enough alone 
But it would been fun 
If you would been the one 

I I I persist and resist the temptation to ask you 
If one thing had been different 
Would everything be different today 

We were something do you think so 
Roaring twenties tossing pennies in the pool 
And if my ",1
"deception  confession  self-understanding We were in the backseat 
Drunk on something stronger than the drinks in the bar 
I rentaplace on CorneliaStreet 
I say casually in the ca 
Help but wish I could see your face 
And I knew from the first note played 
I be breaking all my rules to see you 
You smile that beautiful smile and all the girls in the front row Scream your name 
So dim that spotlight tell me things like 
I ca take my eyes off of you 
I no one special just another girl 
",1
"betrayal  anger  revenge and life is a tough crowd 
and still growing up now 
Who you are is not what you did 
You still an innocent 

Time turns flames to embers 
You have new Septembers 
Every one of us has messed up too ooh 
Minds change like the weather 
I hope you remember 
Today is never too late to be brand new oh 

It alright just wait and see 
Your string of lights is still bright to me oh 
Who you are is not what you did 
You ",1
"brenda lee  timeless  performance  grace  composure. thousand smiles 
Now I only smile when I with you 
Waiting for the words 
Counting every bird 
There nothing I rather do 
On the smokey black nights 
I walked a thousand miles 
Smiled a thousand smiles 
Now I only smile when I with you 
Waiting for the words 
Counting every bird 
There nothing I rather do 
On the smokey black nights 

Still through the haze I can make out constellations 
I make one of you and me as we sit in the sand 
And ",1
"jekyll and hyde  love  confusion  emotional contrast  heartbreak 
You meet some woman on the internet and take her home 
We never painted by the numbers baby 
But we were making it count 
You know the greatest loves of all time are over now 
I guess you never know never know 
And it another day waking up alone 

But we were something do you think so 
Ros flowing with your chosen family 
And it would been sweet 
If it could been me 
In my defense I have none 
For never leaving well enough alone 
But ",1
"regret  forgiveness  growth  vulnerability it to 
As I paced back and forth all this time 
I honestly believed in you 
Holdin on the days drag on 
Stupid girl I shoulda known I shoulda known 

That I not a princess this ai a fairytale 
I not the one you sweep off her feet lead her up the stairwell 
This ai Hollywood this is a small town 
I was a dreamer before you went and let me down 
Now it too late for you and your white horse 
To come around 
And there you ",1
"nostalgia  regret  time shared in September 
Only blue talk and love 
Remember how we knew love was here to stay 
Now December found the love that we shared in September 
Only blue talk and love 
Remember the love that we share today 


Hey say that you remember 
Ai ai dancin in September 
Ai ai golden dreams were shiny days 
Do you remember 
The night of September 
Love was changin the minds of pretenders 
While chasin the clouds away 
Our hearts were ringin 
In the key that our ",1
