lyrics,label
"But mama's watch is ticking off the wall 

X is the shape I drew through your face 
In permanent marker oh yeah 
Just like the mark you knew you were making 
Who do you think you are 
To write on his heart in permanent marker 
X is the shape I drew through your face 
In permanent marker oh yeah 
Just like the mark you knew you were making 
Who do you think you are 
To write on his heart in permanent marker 
X is the shape I drew through your face 
In permanent marker oh ",1
"I think of you every single evening you were a better man 
We might still be in love 
If you were a better man 
A better man 

We might still be in love 
If you were a better man 
You would been the one 

I I I see how this is gon go 
Touch me and you never be alone 
breeze and lights down low 
No one has to know 

In the middle of the night in my dreams 
I know I gon na be with you 
So I take my ",1
"Throwing pennies at the fountain you were a better man 
We might still be in love 
If you were a better man 
A better man 

We might still be in love 
If you were a better man 
You would been the one 

I I I see how this is gon go 
Touch me and you never be alone 
breeze and lights down low 
No one has to know 

In the middle of the night in my dreams 
I know I gon na be with you 
So I take my ",1
"Come on, gather 'round, I'm gonna tell you how the fire went out 
Swaying as the room burned down 
I hold you as the water rushes in 
If I could dance with you again 
I kiss you as the lights went out 
Swaying as the room burned down 
I hold you as the water rushes in 
If I could dance with you again 
I kiss you as the lights went out 
Swaying as the room burned down 
I hold you as the water rushes in 
If I could dance with you again 
I kiss you as the lights went out 
",1
"Oh yeah you right I want it 
Bad bad boy shiny toy with a price 
You know that I bought it Oh yeah you right I want it 
Bad bad boy shiny toy with a price 
You know that I caught it Oh yeah you right I want it 
We say that we just screw it up in these trying times 
We not trying Oh yeah you right I want it 

Killing me slow out the window 
I ca even look at you 
I do need you but I do I ",1
"It would've been nice to see you coming up 
Its even kind of cute the way you cuss 
I wrote your name down a hundred thousand times 
it looks so good right next to mine 
Youre the last thing I needed tonight 
See Taylor Swift LiveGet tickets as low as might also like 
You just need to take several seats and then try to restore the peace 
And control your urges to scream about all the people you hate 
shade never made anybody less gay 

So 
You need to calm down you being too loud 
And ",1
"I like my music loud sayin 
Why did you let her go 
Does it make you feel sad 
That the love that you lookin for 
Is the love that you had 

Now you out in the world searchin for your soul 
Scared not to be hip scared to get old 
Chasing status last time you felt free 
Was when none of that shit mattered you were with me 

But now that we done and it over 
I bet it hard to believe 
But it turned out I harder to forget than I ",1
"... I used to fly but I could find wings 
But you came along and you changed everything 

You lift my feet off the ground 
You spin me around 
You make me crazier crazier crazier 
Crazier 
So where we gon na go 
I whisper in the dark 
Where we gon na go 
I whisper in the dark 
Where we gon na go 
I whisper in the dark 
Where we gon na go 
I whisper in the dark 
Where we gon na go 
I whisper in the dark 
Where ",1
"Watch me go into the world today and here tomorrow 
In dark blue Tennessee 

In dark blue 
Voted most likely to run away with you 

And this is when the feeling sinks in 
I do wan na miss you like this 
Come back be here come back be here 
I guess you in New York today 
I do wan na look at anything else now that I thought of you 
Things will never be the same 

You come around and the armor falls 
Pierce the room like a cannonball 
Now all we ",1
"Ive been counting days and nights when you made me your own 
Now you mail back my things and I walk home alone 
But you keep my old scarf from that very first week 
it reminds you of innocence and it smells like me 
You ca get rid of it 
you remember it all too well yeah 

there we are again in the middle of the night I can feel you again 
But I just miss you and I just wish you were a better man 
A better man 
Sometimes in the middle of the ",1
"Isn't it funny how many times we can say we still friends 
But I do wan na go there 
I remember it all too well 
And I was never good at tellin jokes but the punch line goes 
I get older but your lovers stay my age 
From when your Brooklyn broke my skin and bones 
I a soldier who returning half her weight 
And did the twin flame bruise paint you blue 
Just between us did the love affair maim you all too well 
Just between us do you remember it all too well 

Photo album on ",1
"Like one of those fireflies in a jar 
Just me and Britney 

Oh oh 
Oh oh oh oh oh oh oh 

Ten months sober I must admit 
Just because you clean do mean you do miss it 
Ten months older I wo give in 
Now that I clean I never gon na risk it 

The drought was the very worst 
When the flowers that we grown together died of thirst 
Oh 
The rain came pouring down 
When I was drowning that when I could finally breathe 
And by morning ",1
"I dont need a lot to pine about 
I got a lot to pine about 
I got a lot to pine about 
I got a lot to pine about 
I got a lot to pine about 
I got a lot to pine about 
I got a lot to pine about 
I got a lot to live without 
I never gon na meet 
What could been would been you 
What could been would been you 
What could been would been 
What should been you 
What could been would been 
What should been ",1
"Are you trying to make me fall? you were a better man 
We might still be in love 
If you were a better man 
A better man 

We might still be in love 
If you were a better man 
You would been the one 

I I I see how this is gon go 
Touch me and you never be alone 
breeze and lights down low 
No one has to know 

In the middle of the night in my dreams 
I know I gon na be with you 
So I take my ",1
"No, I don't know what you mean to stare 
I heard she nothin like me 
I sure she make you happy 

But do you do you 

Ah ah ah ah 
Ah ah ah 
Darling this was just as hard 
As when they pulled me apart 
But what you did was just as dark 
Ah ah ah 

Sometimes I really wish that I could hate you 
I tried but that just somethin I ca do 
My heart knows what the truth is 
I swore I would do this 

But do ",1
"He's got a nice little life was never worse but never better Eh eh 

Eh eh eh eh eh eh Woah 
In Wonderland 
I reached for you but you were gone 
I knew I had to go back home 
You searched the world for somethin else 
To make you feel like what we had 
And in the end in Wonderland we both went mad 
Oh 

We found Wonderland you and I got lost in it 
And we pretended it could last forever In Wonderland 
Eh eh eh eh eh 
We found Wonderland ",1
"Standing on the border you were a better man 
We might still be in love 
If you were a better man 
A better man 

We might still be in love 
If you were a better man 
You would been the one 

I I I see how this is gon go 
Touch me and you never be alone 
breeze and lights down low 
No one has to know 

In the middle of the night in my dreams 
I know I gon na be with you 
So I take my ",1
"Days go by, I wonder if you hear me laughing like I just do care 
I know you hate my friends so tonight I called them all 
And later on you can expect some prank phone calls baby 
See Taylor Swift LiveGet tickets as low as might also like 
Your Midas touch on the Chevy door 
November flush and your flannel cure 
This dorm was once a madhouse 
I made a joke Well it made for me 
How evergreen our group of friends 
Do think we say that word again 
And soon they have the nerve to deck the ",1
"I was thinking 'bout her, thinking 'bout me with you 

And this is when the feeling sinks in 
I do wan na miss you I do wan na be 
Just another You do wan na see 
I do wan na miss you like this 
Come back be here come back be here 
I guess you in New York today 
I do wan na look at anything else now that I thought of you 
Things will never be the same 

You come around and the armor falls 
Pierce the room like a cannonball 
Now all we ",1
"I ended up not having much to say 
She said He tried but there just some things I wo do 
And through the tears she said I could do that to you 
And he said 

I did bring her up to watch them lay her down 
Nearly killed me the day they put her own momma in the ground 
Only thing that kept me alive was that little girl smile 
So why are tears pouring down that sweet face 
She was brought up that way 

He stands over the hospital bed 
Emily opens her eyesEmbed 
",1
"I think you fell off of your cloud today and here tomorrow 
In dark blue Tennessee 

In dark blue 
Voted most likely to run away with you 

And this is when the feeling sinks in 
I do wan na miss you like this 
Come back be here come back be here 
I guess you in New York today 
I do wan na look at anything else now that I thought of you 
Things will never be the same 

You come around and the armor falls 
Pierce the room like a cannonball 
Now all we ",1
"Your feet under the table with the fancy shit 
And watch you tolerate it 
If it all in my head tell me now 
Tell me I got it wrong somehow 
I know my love should be celebrated 
But you tolerate it 

I sit and watch you 
I notice everything you do or do do 
You so much older and wiser and I 

I hope I never lose you hope it never ends 
I never walk Cornelia Street again 
Oh never again 
And baby I get mystified by how this city screams ",1
"I want it all to appear before my eyes when he smiles the flowers everything is gone 
Yesterday I found out about you 
Even now just lookin at you feels wrong 

You say that you take it all back 
Given one chance 
It was a moment of weakness 
And you said yes 

You should said no you should gone home 
You should thought twice you let it all go 
You should known that word 
what you did with herd get back to me Get back to me 
And I realize the blame is on me 

I knew ",1
"Here in my mind the sky looks the same to you 
It the same to me 

So we could call it even 
You could call me babe for the weekend 
is the damn season write this down 
I stayin at my parents house 
And the road not taken looks real good now 
Time flies messy as the mud on your truck tires 
Now I missing your smile hear me out 
We could just ride around 
And the road not taken looks real good now 
And it always leads to you and my 
Champagne problems 
You ",1
"I like the way you wanted me you really should showed 
And if you never saved me from boredom 
I could gone on as I was 
But Lord you made me feel important 
And then you tried to erase us 
See Taylor Swift LiveGet tickets as low as might also like 
I so sick of running as fast as I can 
Wonderin if I get there quicker if I was a man If I was a man 
And Im so sick of them comin at me again Comin at me again 
if I was a man If I ",1
"Standing on a street somewhere I don't wanna be your shrink to know that you never be happy 
And I bet you thought you beat me 
Wish you could only see 
I got an I heart question mark 
Written on the back of my hand 
But I just miss you and I just wish you were a better man 
You would been the one 
If you were a better man 
And I know why we had to say goodbye like the back of my hand 

And I ca breathe without you but I have to 
Breathe without you ",1
"look so sad? You feel you sneakin in 
As if you were a mythical thing 
Like you were a trophy or a champion ring 
And there was one prize I cheat to win 

The more that you say the less I know 
Wherever you stray I follow 
I begging for you to take my hand 
Wreck my plans that my man 
Hey that my man 
That my man 
Yeah that my man 
Every was a work of art 
That my man 
Hey that my man 
I begging for you to ",1
"Hey, don't write yourself off yet she the same 
And she says 


Lucky you lucky you lucky you 
See Taylor Swift LiveGet tickets as low as might also like 
A beautiful magic love there 
What a sad beautiful tragic love affair 
We had a beautiful magic love there 
What a sad beautiful tragic love affair 
We had a beautiful magic love there 
What a sad beautiful tragic love affair 

Distance timing 
Breakdown fighting 
Silence the train runs off its tracks 
Kiss me try to fix it 
Could you just ",1
"Walking downtown shuffling my feet right down the aisle 
At the house lonely good money 
I pay if you just know me 
Seemed like the right thing at the time 
See Taylor Swift LiveGet tickets as low as might also like 
So cut the headlights summer a knife 
I always waiting for you just to cut to the bone 
Devils roll the dice angels roll their eyes 
What does kill me makes me want you more 

And it new the shape of your body 
It blue the feeling I got 
And it ooh ",1
"Guess mine is not the first heart broken 
Cause that cowboy taught me how to cry 
And how to let go 
I thought there for a little while 
Every sunset Id be riding off with him 
See Taylor Swift LiveGet tickets as low as might also like 
And the hours pass by 
Now I just wan na be alone 
But your close friends always seem to know 
When there something really wrong 
So they follow me down the hall 
And there in the bathroom 
I try not to fall apart 
And the sinking feeling starts ",1
"I'm every woman this town has ever seen 
She had a marvelous time ruining everything 
A marvelous time ruining everything 

I had a dream last night 
I had high top Nikes 
I had diamonds in my mouth 
And diamonds on my mic 
By the time I woke I was singing 
I on a boat whoa 
I a singer turned rapper 
Shorty I a make ya 
Straight to the top yo 
Shorty I a take ya 
You can call me 
Now I a rap star 
Hey It a ",1
"Any day now, they're talking war path 
Lost your balance on a tightrope oh 
It never too late to get it 
I had a bad feeling 

But we were dancing 
Dancing with our hands tied hands tied 
Yeah we were dancing 
Like it was the first time first time First time first time 
Yeah we were dancing Knew we had our hands tied 
And I had a bad feeling 
But we were dancing 
See Taylor Swift LiveGet tickets as low as might also like 
Today was a fairytale 

Today was a ",1
"Of the kid in the crowd 
I reachin for you terrified 

you could be the one that I love mm 
And now I standin here hopin it gets to you 

How is it in London London 
Where were you while I wonderin Wonderin 
If I ever see you again 
You could be the one that I love Yeah yeah 
I could be the one that I love Yeah yeah 
I could be the reason you ca sleep at night You hear my stolen lullabies 

I did have it in myself to go with ",1
"When you think of all the late nights 
Lame fights over the phone 
Wake up in someone 
But 

A heart is drawn around yourname 
In someone handwriting not mine 
Sneakin out into town 
Holdin hands 

Yourpast and mineare parallel lines 
Starsall aligned and they intertwined 
And taught you 
The way you call me baby 
Treat me like a lady 
All that I can say is 

All of the girls you loved before 
But I love you more 
See Taylor Swift LiveGet tickets as low as might also like 
",1
"You turn your dial to 93.7 you were a better man 
We might still be in love 
If you were a better man 
A better man 

We might still be in love 
If you were a better man 
You would been the one 

I I I see how this is gon go 
Touch me and you never be alone 
breeze and lights down low 
No one has to know 

In the middle of the night in my dreams 
I know I gon na be with you 
So I take my ",1
"It was painted red, the stripe was white veil occasion 
But you are not the kind of boy 
Who should be marrying the wrong girl 
I sneak in and see your friends 
And her snotty little family all dressed in pastel 
And she is yelling at a bridesmaid 
Somewhere back inside a room 
Wearin a gown shaped like a pastry 

This is surely not what you thought it would be 
I lose myself in a daydream 
Where I stand and say 

Do say yes run away now 
I meet you when you out 
",1
"What about the girl you left in Nashville, the one who still loves you? you were a better man 
We might still be in love 
If you were a better man 
A better man 

We might still be in love 
If you were a better man 
You would been the one 

I I I see how this is gon go 
Touch me and you never be alone 
breeze and lights down low 
No one has to know 

In the middle of the night in my dreams 
I know I gon na be with you 
So I take my ",1
"No sir you were a better man 
We might still be in love 
If you were a better man 
A better man 

We might still be in love 
If you were a better man 
You would been the one 

I I I see how this is gon go 
Touch me and you never be alone 
breeze and lights down low 
No one has to know 

In the middle of the night in my dreams 
I know I gon na be with you 
So I take my ",1
"Here you come again when nobody had to know 
You kept me like a secret but I kept you like an oath 
Sacred prayer and we swear 
To remember it all too well 
Wind in my hair I was there I was there Oh 
Down the stairs I was there I was there 
Sacred prayer I was there I was there 
Sacred prayer I was there I was there 
It was rare you remember it all too well yeah 

Well maybe we got lost in translation maybe I asked for too much 
But ",1
"Should have been different but you tore her apart 
Maybe this year 
Maybe this year I will give it to someone special 

Because last Christmas I gave you my heart 
But the very next day you gave it away 
This year to save me from tears 
I will give it to someone special 
See Taylor Swift LiveGet tickets as low as might also like 
You heard the rumors from Inez 
You ca believe a word she says 
Most times but this time it was true 
The worst thing that I ever did 
",1
"It wasnt just like a movie 
The rain did soak through my clothes down to my skin 
I drivin away and I I guess you could say 
This is the last time I asking you this This is the last time I let you in my door 
This is the last time I say it been you all along 
This is the last time I ever call you 
I here on the kitchen floor you call but I wo hear it 
You said No one else 
This is the last straw 
There nothing left to beg for ",1
"State the obvious, I didn't get my perfect fantasy 
I realize you love yourself more than you could ever love me 
So go and tell your friends that I obsessive and crazy 
That fine you wo mind if I say 
By the way 
By the way ohEmbed 
You can see it with the lights out Lights out lights out Lights out 
You are in love Ah 
You can hear it in the silence Silence silence Silence you 
You can feel it on the way home 
You can see it with the lights out Lights out lights out Lights out ",1
"The moon was as full as a hot cup of coffee tryna get to the phone 
it might be you you just never know 
Cant talk to my friends without you coming up 
Its even kind of cute the way you cuss 
I wrote your name down a hundred thousand times 
it looks so good right next to mine 
Youre the last thing I needed tonight 
See Taylor Swift LiveGet tickets as low as might also like 
My name is up in lights 
But I think you got it right 

Let me tell you now youre the lucky one 
",1
"And give her your heart, your heart wo tell no other 
And though I cant recall your face 
I still got love for you 
Pack your dolls and a sweater 
We move to India forever 
Passed down like folk songs 
The love lasts so long 

And I been meaning to tell you 
I think your house is haunted 
Your dad is always mad and that must be why 
And I think you should come home 
And I never let you Go I know this is a Fight 
That someday we gon na Win just ",1
"The color of your eyes I stare into, oh baby blueSee Taylor Swift LiveGet tickets as low as $650You might also likeEmbed you were a better man 
We might still be in love 
If you were a better man 
A better man 

We might still be in love 
If you were a better man 
You would been the one 

I I I see how this is gon go 
Touch me and you never be alone 
breeze and lights down low 
No one has to know 

In the middle of the night in my dreams 
I know I gon na be with you 
So I take my ",1
"There was a time I was on your side, but not anymore and I 
Wish you were right here right now it all good 
I wish you would I wish you would 
I wish you would I wish you would 
I wish you would come back 
Wish I never hung up the phone like I did I 
Wish you knew that 
I never forget you as long as I live and I 
Wish you were right here right now it all good 
I wish you would I wish you would 
I wish we could go back 
And remember what we were ",1
"You're you were a better man 
We might still be in love 
If you were a better man 
A better man 

We might still be in love 
If you were a better man 
You would been the one 

I I I see how this is gon go 
Touch me and you never be alone 
breeze and lights down low 
No one has to know 

In the middle of the night in my dreams 
I know I gon na be with you 
So I take my ",1
"Got caught lip-syncing at the last show you my new shoes 
You say you love them 
baby without you 

I be a stranger in an all night diner 
Waiting for a love to find her 
Lonely like a harbor light 
That never seen a boat 
Like a line in an old love letter 
No one ever wrote 

I go to work 
Work all day 
I a walking tape recorder 
Of everything you say 
Walk to the car dig out my keys 
Start thinkin if you were with anyone but me 
",1
"I was born in a barn in Texas you were a better man 
We might still be in love 
If you were a better man 
A better man 

We might still be in love 
If you were a better man 
You would been the one 

I I I see how this is gon go 
Touch me and you never be alone 
breeze and lights down low 
No one has to know 

In the middle of the night in my dreams 
I know I gon na be with you 
So I take my ",1
"""Now I'm gonna deal you a queen from the winning hand. Her voice is full like solid gold, with some platinum blended in. Sometimes you'll hear silver when she twists and twirls her notes... but gold is Brenda's metal in this song I wish I'd wrote. Ladies and gentlemen... Brenda Lee."" you were a better man 
We might still be in love 
If you were a better man 
A better man 

We might still be in love 
If you were a better man 
You would been the one 

I I I see how this is gon go 
Touch me and you never be alone 
breeze and lights down low 
No one has to know 

In the middle of the night in my dreams 
I know I gon na be with you 
So I take my ",1
"When its bad, its like a living nightmare dressed like a daydream 

So it gon na be forever 
Or it gon na go down in flames 
You can tell me when it over Over mm 
If the high was worth the pain 
Got a long list of 
They tell you I insane Insane 
But I got a blank space baby 
And I write your 
Wildest dreams ah ha Ah 
In your wildest dreams ah 
I I ca Ca speak afraid to jinx it 
I I do Do even dare to wish it 
But your ",1
"That I've been washin my hands in forever wondering if you knew 
This night is flawless do you let it go 
I wonderstruck blushing all the way home 
I spend forever wondering if you knew 
I was enchanted to meet you 
Please do be in love with someone else 
Please do have somebody waiting on you 
Please do be in love with someone else 
Please do have somebody waiting on you Ooh oh 

This night is sparkling do you let it go 
I wonderstruck Please do have somebody waiting on you Ooh oh 

This night ",1
"I let my heart decide the way your smile looks to me 
If I was scared of the world alone 
If I did know better 
I think you were talking to me now 
If I did know better 
I think you were still around 
I know better 
But I still feel you all around 
I know better 
But you still 
So why do you do you 
Smile at me and ask me how I been 
Do you say you 
Missed me if you do want me again 
You do You do know how ",1
"then say youll remember me 
Standing in a nice dress 
Starin at the sunset babe 
Red lips and rosy cheeks 
Say you see me again 
Even if it just in your 
Wildest dreams ah ha Ah 
In your wildest dreams ah ha 
Even if it just in your Just pretend just pretend 
Wildest dreams ah ha 

I said No one has to know 
In the middle of the night I can feel you again 
We might still be in love 
If you were a better man 
A better man 
",1
