lyrics,label
"love  confusion  desperation  uncertainty  determination. are in so deep soaking wet 
Jumping in without no safety net 
And I do know why but with you I dance 
In a storm in my best dress fearless 
I do know how it gets better than this 
You take my hand and drag me head first fearless 
And I do know how it gets better than this 
You take my hand and drag me head first fearless 
And I do know why but with you I dance 
In a storm in my best dress fearless 

Well you ",1
"love  loss  regret  nostalgia. spend a long time finding out love hangs around after you walk out 
Not knowing it will be a long time long time going 
oh 
It will be a long time long time going 
oh 
It will be a long time going 

They say it better to have lost than never to have loved at all 
And I say whoever said that did have too far to fall 
And they say little girls have big dreams 
And nothing in the world was gon na come between me and you 
",1
"say  love  regret  apology  rain and I just wish you were a better man 
A better man 

We might still be in love 
If you were a better man 
A better man 

I know Im probably better off all alone 
Than needing a man who could change his mind 
At any given minute 
And it was always on your terms 
I waited on every careless word 
Hoping they might turn sweet again 
Like it was in the beginning 
But your jealousy oh I can hear it now 
Talking down to ",1
"falling  uncertainty  love  resilience na be is mean 
Why you got ta be so mean 
And all you ever gon na be is mean 
Why you got ta be so mean 

You with your switching sides 
And your wildfire lies and your humiliation 
You have pointed out my flaws again 
As if I do already see them 
I walk with my head down trying to block you out 
I never impress you 
I just wan na stay 
I just wan na know you better 
Know you better know you better now ",1
"love  happiness  gratitude 
This thing was a shot in the dark oh oh 
All you got all you got are your shattered hopes 
They never saw it coming 
You hit the ground running 
And now you come undone and I I I I 
Seen you fall seen you crawl on your knees eh eh 
Seen you lost in a crowd seen your colors fade 
Wish I could make it better 
Someday you wo remember 
This pain you thought would last forever and ever 
There you stand ten feet tall 
I will ",1
"keywords: love  fairytale  patience  perfect. wan na transport you 
To somewhere the culture clever 
Confess my truth 
In swooping sloping cursive letters 
Let the only flashing lights be the tower at midnight 
In my mind 

We drew a map on your bedroom ceiling 
No I did see the news 
we were somewhere else 
Stumbled down pretend alleyways 
Cheap wine make believe it champagne 
I was taken by the view 

Like we were in Paris 
Like we were somewhere else 
In an alleyway drinking champagne 
we were in Paris ",1
"love  loss  rain  moving on. and we out here in plain sight 
I can hear them whisper as we pass by 
It a bad sign bad sign 
Something happens when everybody finds out 
See the vultures circling dark clouds 
Love a fragile little flame it could burn out 
It could burn out 

they got the cages they got the boxes and guns 
They are the hunters we are the foxes and we run 
Just grab my hand and do ever drop it my love 
They are the hunters we are the foxes and we ",1
"love  uncertainty  trust  heartbreak way home 
I spend forever wondering if you knew 
This night is flawless Please do be in love with someone else 
Please do have somebody waiting on you Ooh oh 

This night is sparkling do you let it go 
I wonderstruck Please do have somebody waiting on you Ooh oh 

This night is sparkling do you let it go 
I wonderstruck blushing all the way home 
I spend forever wondering if you knew 
This night is flawless Please do be in love with someone else Ooh 
Please do ",1
"homesick  nostalgia  peacefulness  contentment you the one I want 
In the winter in the icy outdoor pool 
When you jumped in first I went in too 
I with you even if it makes me blue 
Which takes me back 
To the color that we painted your brother wall 
Honey without all the exes fights and flaws 
We would be standing here so tall so 

Ayy 
Kiss me once you know I had a long night Oh 
Kiss me twice it gon na be alright Uh 
Three times I waited my whole life ",1
"support  comfort  optimism  love  dreams 
If I did know better 
I think you were still around 
I know better 
But I still feel you all around 
I know better 
But I still feel you all around 
I know better 
But you still aroun 
Memorizing him was as easy as knowing all the words to your old favorite song 
Fighting with him was like trying to know somebody you never met 
But loving him was red 
Red red 

Touching him was like realizing all you ever wanted was right there in front ",1
"self-confidence  empowerment  resilience. first date and he got a car 
And you feelin like flyin 
And your mama waitin up and you thinkin he the one 
And you dancin your room when the night ends 
When the night ends 
when you fifteen and somebody tells you they love you 
You gon na believe them 
And when you fifteen and your first kiss 
Makes your head spin 
But in your life you do things greater than 
Dating the boy on the football team 
But I did know it at fifteen 

When ",1
"guitar love  curiosity  history  bonding like a movie 
The rain did soak through my clothes down to my skin 
I drivin away and I I guess you could say 
This is the last time I ever call you 
I here on the kitchen floor you call but I wo hear it 
You said No one else 
We ai getting through this one babe 
This is the last time I ever call you babe This is the last time I asking you this 
Put my name at the top of your list 
This is the last time ",1
"heartbreak  devotion  love  longing all I know 
I be strong I be wrong oh but life goes on 
Oh I just a girl oh oh 
Oh I just a girl oh oh 
Oh I just a girl 
Oh I just a girl oh oh 
Oh I just a girl oh oh 
Oh I just a girl trying to find a place in this world 
Maybe I just a girl on a mission 
But I ready to fly 

I alone on my own and that all I know 
Oh I just a gir ",1
"empowerment  versatility  confidence your face 
I did choose this town I dream of getting out 
There just one who could make me stay 
All my days 

From sprinkler splashes to fireplace ashes 
I gave my blood sweat and tears for this 
I hosted parties and starved my body 
Like I be saved by a perfect kiss 
The jokes were funny I took the money 
My friends from home do know what to say 
I looked around in a gown 
And I saw something they ca take away 
there were pages ",1
"war  separation  family  longing 
it could never be 
I do like a gold rush gold rush 
I do like anticipatin my face in a red flush 
I do like that anyone would die to feel your touch 
Everybody wants you 
But I do like a gold rush 

What must it be like to grow up that beautiful 
With your hair falling into place like dominoes 
I see me padding across your wooden floors 
With my Eagles hanging from the door 

At dinner parties I call you out on your contrarian shit ",1
"bullying  vulnerability  empathy was accidental 
And the first night that you saw me 
Nothing was gon na stop me 
I laid the groundwork and then 
Just like clockwork 
The dominoes cascaded in a line 
What if I told you I a mastermind 
And now you mine 
It was all my design 
I a mastermind 

You see all the wisst women 
Had to do it this way 
we were born to be the pawn 
In every lover game 
If you fail to plan you plan to fail 
Strategy ",1
"past love  gratitude  remembrance  growing up Oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh oh 
Thought you be here by no 
She did have a reason to stay 
Either way she did tell anyone about her first ray of sun 
She looked at her keys and found a reason to run 

And time stands still when you nowhere bound 
But I understand it somehow 

If I could drive all night would I find my peace of mind 
In the shoes I gave you as ",1
"keywords: radio  country  dj  small-town  nostalgia 
And time stands still when you nowhere bound 
That where I headed right now 
If I could drive all night would I find my peace of mind 
Would it be a million miles of cold white lies 
And unfamiliar exit signs 
I just drive on by drive on drive on 
Drive all night 
If I drive on drive on drive on 
Drive all night 
If I drive on drive on drive on 
Drive all night 
If I drive on drive on drive on 
Drive all night just ",1
"nostalgia  memories  bonding do start shit but I can tell you how it ends 
Do get sad get even 
So on the weekends 
I do dress for friends 
Lately I been dressin for revenge 

She needed cold hard proof so I gave her some 
She had the envelope where you think she got it from 
Now she gets the house gets the kids gets the pride 
Picture me thick as thieves with your 
And she looks so pretty 
Drivin in your Benz 
Lately she been dressin for revenge 

She ",1
"love  regret  longing  reminiscence a lot to live without 
I never gon na love again 

I got some tricks up my sleeve 
Takes one to know one 
You a cowboy like me 

And I just wan na tell you 
It takes everything in me just to get up each day 
But it wonderful to see that it never phased you 

Hello Perfectly fine 
How your heart after breakin mine 
Always at the right place at the right time baby 
Hello Casually cruel 
Everything revolves around you 
I been ",1
"blame  hurt  heartwin  trust  possibilities to brave the seasons 
One single thread of gold 
Tied me to you 

Cold was the steel of my axe to grind 
For the boys who broke my heart 
Now I send their babies presents 
Gold was the color of the grass 
Where I used to read at Centennial Park 
I usedtothink I wouldmeet somebody there 
Teal was the colorof your shirt 
When you were sixteen at the yogurt shop 
Youusedtowork at tomake a littlemoney 

Time curious time 
Gave me no compasses gave me no ",1
"love  temptation  vulnerability  weakness got an I heart question mark 
Written on the back of my hand 
An I heart question mark yeah 
Written on the back of my ha 
Ha ha ha ha ha ha 
La la la 

And if you wondering if I might 
Be dating the werewolf from Twilight 
I not going to comment on that 
In my monologue 
I like baking and things that smell like winter 
But I not going to talk about that 
In my monologue 

La la la la la la 
",1
"love  heartbreak  confusion  loss I know I just a wrinkle in your new life 
Staying friends would iron it out so nice 
Guilty guilty reaching out across the sea 
That you put between you and me 
But it fake and it oh so unnecessary 

Yes I got your letter 
Yes I doing better 
It cut deep to know ya right to the bone 
Yes I got your letter 
Yes I doing better 
It cut deep to know ya right to the bone 
Yes I got your letter 
Yes I doing bettr ",1
"keywords: farewell  regret  heartbreak  acceptance you see right through me 

All the king horses all the king men 
Could put me together again 
all of my enemies started out friends 
Help me hold on to you 
And I will hold on to you 
Please do ever become a stranger 
Hold on to the memories they will hold on to you 
Hold on to the memories they will hold on to you 
Hold on to the memories they will hold on to you 
Please do ever become a stranger 
Hold on to the memories ",1
"romance  attraction  chemistry like a child 
And I sing like no one cares 
No one to be no one to tell 
I could see this view a hundred times 
Pale blue sky reflected in your eyes 
So give me a reason and do say no no 
There a chain your throat piece of paper where I wrote 
I wait for you 
There a key on the chain there a picture in a frame 
Take it with you 

And this is when the feeling sinks in 
I do wan na miss you ",1
"love  heartbreak  regret  confession  forgiveness nothing like a mad woman 

Now I breathe flames each time I talk 
My cannons all firin at your yacht 
They say move on but you know I wo 
And women like hunting witches too 
Doing your dirtiest work for you 
It obvious that wanting me dead 
Has really brought you two together 
Every time you call me crazy I get more crazy 
What about that 
And when you say I seem angry I get more angry 

And there nothing like a mad woman 

Now ",1
"eyes  love  admiration I was just jealous that he come between me and Britney 

Oh oh 
Were not as young but were still beautiful and free 
Oh oh 
There was nothing that was out of reach 
For me and Britney 

She never made it to Hollywood but she made it to Memphis 
And this little old town just hasnt been the same since 
That boy she ran off with well I thought he was crazy 
Maybe I was just jealous that he come between me and Britney 

Oh oh 
",1
"betrayal  nostalgia  disillusionment all I seen since hours ago 
Is green eyes and freckles and your smile 
In the back of my mind making me feel like 

I just wan na know you know you know you know you know 
When it time to go 

Sometimes giving up is the strong thing 
Sometimes to run is the brave thing 
Sometimes walking out is the one thing 
That will find you the right thing 
That will find you the right thing 

Fifteen years fifteen million tears 
Begging my knees bled ",1
"travel  adventure  exploration  animals what people say 
No deal No deal 
The shit they want from me 
I just wan na feel okay again 
I bet you got pushed around 
Somebody made you cold 
But the cycle ends right now 
you ca lead me down that road 
And you do know it do you 
I wish I could fly 
I pick you up and we go back in time 
I write this in the sky 
I miss you like it was the very first night 
And so it was 
We ",1
"deception  confession  self-understanding 
Ooh life so sweet right here 
Ooh keeping it young and crazy 
Ooh just want to stay right here 
Ooh hanging with my baby 
Hanging with my baby my b 
You gon na believe them 
And when you fifteen do forget to look before you fall 
I found time can heal most anything 
And you just might find who you supposed to be 
I did know who I was supposed to be 
At fifteen 






I never trust a playboy but they love ",1
"betrayal  anger  revenge 
Just a little outta reach 
Or the girl living next door 
I be your angel giving up her wings 
If that what you need 
If that what you ne 


My list of things to do this week 
Jealousy misery 
Gon give you what you gave to me 
Make you feel so 
Break you make you sorry 
I hope you cry I getting my 


So I gon na paint the town with him 
Replace your memory everywhere we ever been 
I do at ",1
"brenda lee  timeless  performance  grace  composure. Silence silence Silence you Ah 
You can feel it on the way home Way home way home Way home you Ah 
You can feel it on the way home Way home way home Way home you 
You can see it with the lights out Lights out lights out Lights out 
You are in love 

You can hear it in the silence Silence silence Silence you Ah 
You can see it with the lights out Lights out lights out Lights out 
You are in love true love 
You are in love 
",1
"jekyll and hyde  love  confusion  emotional contrast  heartbreak the disco down 
When they sent home the horses and the rodeo clowns 
I still on that trapeze 
I still trying everything to get you laughing at me 
And I still a believer but I do know why 

I wan na brainwash you 
Into loving me forever 
I wan na transport you 
To somewhere the culture clever 
Confess my truth 
In swooping sloping cursive letters 
Let the only flashing lights be the tower at midnight 
In my mind 

We drew a map on your bedroom ",1
"regret  forgiveness  growth  vulnerability do think so 

Oh back up baby back up 
Did you forget everything 
Back up baby back up 
Did you forget everything 

it rains in your bedroom 
Everything is wrong 
It rains when you here and it rains when you gone 
I was there when you said Forever and always 
And it rains in your bedroom 
Everything is wrong 
It rains when you here and it rains when you gone 
I was there when you said Forever and always 
You did mean it baby I ",1
"nostalgia  regret  time making me feel like 

I just wan na know you know you know you know 
When it time to go 

Twenty years at your job 
Then the son of the boss gets the spot that was yours 
Or trying to stay for the kids 
When keeping it how it is will only break their hearts worse 

That old familiar body ache 
The snaps from the same little breaks in your soul 
You know when it time to go 
You know you know you know you 

",1
